Wavelength	Intensity
609.254348204421	40.25
609.530868428927	35.099998474121094
609.80738464639512	38
610.08389685527573	52.950000762939453
610.360405054019	81.25
610.636909241075	48.650001525878906
610.91340941489489	32.400001525878906
611.18990557392863	40.799999237060547
611.46639771662683	61.650001525878906
611.74288584144051	64.300003051757813
612.01936994681978	44.049999237060547
612.29585003121588	42.75
612.57232609307971	43.400001525878906
612.84879813086206	45.5
613.1252661430135	62.849998474121094
613.4017301279863	78.8499984741211
613.67819008423032	66.050003051757813
613.95464601019751	64.1500015258789
614.23109790433864	59.549999237060547
614.50754576510576	40.599998474121094
614.78398959094977	42.200000762939453
615.06042938032272	33.799999237060547
615.336865131676	33.900001525878906
615.6132968434606	32.099998474121094
615.88972451412963	27.149999618530273
616.16614814213358	15.449999809265137
616.44256772592519	23.5
616.71898326395637	26.649999618530273
616.99539475467839	24.299999237060547
617.2718021965444	53.099998474121094
617.54820558800589	104
617.82460492751568	57.75
618.10100021352571	32.75
618.37739144448824	49.549999237060547
618.65377861885588	97.8499984741211
618.93016173508181	75.550003051757813
619.20654079161807	70.8499984741211
619.48291578691749	90.4000015258789
619.75928671943234	86.9000015258789
620.03565358761659	52.400001525878906
620.31201638992229	44.75
620.58837512480284	96.8499984741211
620.86472979071107	111
621.14108038610061	116.75
621.41742690942419	87.75
621.6937693591359	51
621.97010773368777	51.5
622.24644203153468	54.400001525878906
622.52277225112914	36.599998474121094
622.79909839092522	42.150001525878906
623.07542044937645	39.950000762939453
623.35173842493691	37.900001525878906
623.62805231606012	36.099998474121094
623.90436212120039	24.350000381469727
624.18066783881147	30.549999237060547
624.45696946734665	50.299999237060547
624.73326700526115	76.550003051757813
625.00956045100941	60.200000762939453
625.28584980304447	59.700000762939453
625.56213505982134	63.200000762939453
625.838416219795	42.900001525878906
626.11469328141914	9.1999998092651367
626.39096624314845	15.25
626.6672351034382	15.899999618530273
626.94349986074258	17.200000762939453
627.219760513517	15.75
627.49601706021542	29.200000762939453
627.77226949929377	61.650001525878906
628.04851782920616	85.5999984741211
628.32476204840862	46.75
628.60100215535567	42.099998474121094
628.87723814850312	44.150001525878906
629.15347002630574	69.3499984741211
629.42969778721977	57.849998474121094
629.7059214297	42.450000762939453
629.98214095220226	58
630.258356353182	69.9000015258789
630.53456763109546	60.700000762939453
630.810774784398	44.400001525878906
631.08697781154581	33.950000762939453
