Wavelength	Intensity
609.254348204421	1411.800048828125
609.530868428927	1542.6500244140625
609.80738464639512	1597.449951171875
610.08389685527573	1566.6500244140625
610.360405054019	1398.75
610.636909241075	1447.699951171875
610.91340941489489	1583.4000244140625
611.18990557392863	1770.449951171875
611.46639771662683	1669
611.74288584144051	1405.5999755859375
612.01936994681978	1364.449951171875
612.29585003121588	1346.550048828125
612.57232609307971	1464.800048828125
612.84879813086206	1593.8499755859375
613.1252661430135	1433.949951171875
613.4017301279863	1256.199951171875
613.67819008423032	1187.75
613.95464601019751	1306.4000244140625
614.23109790433864	1441.550048828125
614.50754576510576	1386.6500244140625
614.78398959094977	1288.1500244140625
615.06042938032272	1353.949951171875
615.336865131676	1435.5999755859375
615.6132968434606	1351.550048828125
615.88972451412963	1356.199951171875
616.16614814213358	1398.300048828125
616.44256772592519	1420.949951171875
616.71898326395637	1255.5999755859375
616.99539475467839	1182.550048828125
617.2718021965444	1133.9000244140625
617.54820558800589	1150.9000244140625
617.82460492751568	1250.5999755859375
618.10100021352571	1270.449951171875
618.37739144448824	1208.5999755859375
618.65377861885588	1195.8499755859375
618.93016173508181	1167.199951171875
619.20654079161807	1187.199951171875
619.48291578691749	1189.8499755859375
619.75928671943234	1341
620.03565358761659	1408.300048828125
620.31201638992229	1276.9000244140625
620.58837512480284	1181.699951171875
620.86472979071107	1193.949951171875
621.14108038610061	1291.25
621.41742690942419	1343.699951171875
621.6937693591359	1419.5
621.97010773368777	1358.0999755859375
622.24644203153468	1382.4000244140625
622.52277225112914	1431
622.79909839092522	1366.449951171875
623.07542044937645	1262.449951171875
623.35173842493691	1295
623.62805231606012	1347.550048828125
623.90436212120039	1373.550048828125
624.18066783881147	1349.6500244140625
624.45696946734665	1297.449951171875
624.73326700526115	1339.25
625.00956045100941	1418.050048828125
625.28584980304447	1458.449951171875
625.56213505982134	1382.800048828125
625.838416219795	1418.75
626.11469328141914	1440.050048828125
626.39096624314845	1487.6500244140625
626.6672351034382	1591.75
626.94349986074258	1664.949951171875
627.219760513517	1465.6500244140625
627.49601706021542	1375.9000244140625
627.77226949929377	1323.800048828125
628.04851782920616	1518.1500244140625
628.32476204840862	1749.800048828125
628.60100215535567	1467.6500244140625
628.87723814850312	1299.5999755859375
629.15347002630574	1379.8499755859375
629.42969778721977	1462.5999755859375
629.7059214297	1538.4000244140625
629.98214095220226	1627.199951171875
630.258356353182	1712.0999755859375
630.53456763109546	1753.300048828125
630.810774784398	1693.8499755859375
631.08697781154581	1754.949951171875
631.36317671099437	1926.949951171875
631.6393714812	1820.0999755859375
631.91556212061892	1661.25
632.1917486277074	1596.949951171875
632.46793100092145	1535.449951171875
632.74410923871767	1339.050048828125
633.02028333955263	1264.75
633.29645330188225	1381.199951171875
633.57261912416311	1586.449951171875
633.84878080485248	1764.5999755859375
634.12493834240672	1768.3499755859375
634.40109173528276	1559.1500244140625
634.67724098193719	1453.3499755859375
634.95338608082693	1486.5999755859375
635.22952703040983	1707.449951171875
635.505663829142	1715.9000244140625
635.78179647548166	1800.3499755859375
636.05792496788513	1881.0999755859375
636.33404930481015	1945.050048828125
636.61016948471377	1902.4000244140625
636.88628550605461	1823.300048828125
637.16239736728869	1776.75
637.43850506687477	1858.449951171875
637.71460860327034	1887.449951171875
637.99070797493323	1857.25
638.26680318032106	1977.0999755859375
638.54289421789213	1985.300048828125
638.81898108610415	1966.25
639.09506378341553	2018.949951171875
639.37114230828456	1990.5
639.64721665916863	1904.8499755859375
639.92328683452763	1708.300048828125
640.1993528328187	1591.199951171875
640.47541465250083	1566.949951171875
640.7514722920323	1598.699951171875
641.02752574987244	1667.9000244140625
641.3035750244793	1657.6500244140625
641.57962011431243	1746.5
641.85566101782979	1910.4000244140625
642.13169773349125	1920.25
642.40773025975534	1753.5999755859375
642.683758595081	1609
642.95978273792821	1529.449951171875
643.23580268675573	1425.800048828125
643.51181844002349	1352.949951171875
643.78782999618966	1312.4000244140625
644.06383735371514	1619.300048828125
644.33984051105858	1745
644.61583946668054	1798
644.89183421904022	1662
645.167824766597	1647.5
645.44381110781171	1606.5
645.71979324114409	1660.050048828125
645.99577116505441	1705.449951171875
646.271744878002	1738.4000244140625
646.54771437844784	1622.300048828125
646.82367966485151	1429.6500244140625
647.09964073567437	1437.8499755859375
647.375597589377	1614.0999755859375
647.65155022441888	1678.050048828125
647.92749863926065	1730.9000244140625
648.203442832364	1932.300048828125
648.47938280218955	1996.550048828125
648.75531854719725	1929.1500244140625
649.03125006584867	2037.199951171875
649.307177356605	2091.14990234375
649.5831004179272	2087.85009765625
649.85901924827635	1851.050048828125
650.13493384611377	1905.949951171875
650.410844209901	1976.800048828125
650.686750338099	2045.199951171875
650.96265222916929	1995.25
651.23854988157393	1991.25
651.51444329377443	1958.800048828125
651.79033246423273	1997.0999755859375
652.06621739140974	2183.35009765625
652.34209807376862	2037.5
652.61797450977008	1724.800048828125
652.89384669787739	1741.800048828125
653.16971463655193	1855.8499755859375
653.44557832425585	1851.199951171875
653.72143775945176	1909.300048828125
653.997292940602	1846.1500244140625
654.273143866169	1754.949951171875
654.54899053461543	1773.5
654.82483294440362	1812.800048828125
655.10067109399665	1666.0999755859375
655.37650498185678	1712.5999755859375
655.65233460644731	1871.800048828125
655.92815996623108	2041.6500244140625
656.20398105967092	2045.550048828125
656.47979788523037	1921.1500244140625
656.75561044137226	1910.050048828125
657.03141872655954	1938.75
657.30722273925585	1887.1500244140625
657.58302247792517	2083.75
657.85881794103022	1875.0999755859375
